rule_name,object_id,constraint_type,property,class,expected,actual,severity,description,message,ERROR_MESSAGE
ACLineSegment.r-cardinality,3f5af4d3-5943-dfd0-1c61-de4f3fd11070,min_count,ACLineSegment.r,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (r).,"Property ACLineSegment.r has 0 values, minimum required is 1"
ACLineSegment.r-cardinality,23024d22-54e3-f4c0-40aa-367bbd3f76f8,min_count,ACLineSegment.r,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (r).,"Property ACLineSegment.r has 0 values, minimum required is 1"
ACLineSegment.r-cardinality,b8857dca-1c00-ae4b-5fd5-80baaf9ce97f,min_count,ACLineSegment.r,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (r).,"Property ACLineSegment.r has 0 values, minimum required is 1"
ACLineSegment.r-cardinality,a2ca87bb-9b25-455d-8a8c-a29933a84cef,min_count,ACLineSegment.r,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (r).,"Property ACLineSegment.r has 0 values, minimum required is 1"
ACLineSegment.r-cardinality,0617adcd-1448-498b-b6cc-71a4df78cc51,min_count,ACLineSegment.r,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (r).,"Property ACLineSegment.r has 0 values, minimum required is 1"
ACLineSegment.r-cardinality,758cfb1f-3703-426a-bc1f-1801ddd9d19d,min_count,ACLineSegment.r,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (r).,"Property ACLineSegment.r has 0 values, minimum required is 1"
ACLineSegment.r-cardinality,ceafce7b-5485-4cb8-9e06-c85ba137ffa9,min_count,ACLineSegment.r,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (r).,"Property ACLineSegment.r has 0 values, minimum required is 1"
ACLineSegment.r-cardinality,9c2788c0-6fdb-4463-b588-8e9b93c61946,min_count,ACLineSegment.r,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (r).,"Property ACLineSegment.r has 0 values, minimum required is 1"
ACLineSegment.r-cardinality,636b98c2-ed10-4b29-af38-a6078d23f6f7,min_count,ACLineSegment.r,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (r).,"Property ACLineSegment.r has 0 values, minimum required is 1"
ACLineSegment.r-cardinality,afbe77a6-7d5e-4c6e-997f-376e59218a75,min_count,ACLineSegment.r,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (r).,"Property ACLineSegment.r has 0 values, minimum required is 1"
ACLineSegment.r-cardinality,8754e9f2-5c69-4df6-9b3a-9029676cb571,min_count,ACLineSegment.r,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (r).,"Property ACLineSegment.r has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,6ea73d81-6e69-4570-bda7-920629bbc417,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,fa1f9c53-7bcd-4bdb-b494-2824ba2e370a,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,319ab96c-2f72-41d1-9137-0c2a44e2e538,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,fe850064-97a7-89ae-37e7-e67d935e7576,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,3f5af4d3-5943-dfd0-1c61-de4f3fd11070,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,23024d22-54e3-f4c0-40aa-367bbd3f76f8,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,b8857dca-1c00-ae4b-5fd5-80baaf9ce97f,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,a2ca87bb-9b25-455d-8a8c-a29933a84cef,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,0617adcd-1448-498b-b6cc-71a4df78cc51,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,758cfb1f-3703-426a-bc1f-1801ddd9d19d,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,ceafce7b-5485-4cb8-9e06-c85ba137ffa9,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,9c2788c0-6fdb-4463-b588-8e9b93c61946,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,636b98c2-ed10-4b29-af38-a6078d23f6f7,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,afbe77a6-7d5e-4c6e-997f-376e59218a75,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
ACLineSegment.x-cardinality,8754e9f2-5c69-4df6-9b3a-9029676cb571,min_count,ACLineSegment.x,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (x).,"Property ACLineSegment.x has 0 values, minimum required is 1"
IdentifiedObject.description-datatype,a2ca87bb-9b25-455d-8a8c-a29933a84cef,datatype,IdentifiedObject.description,ACLineSegment,xsd:string,,Violation,This constraint validates the datatype of the description.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.description-datatype,0617adcd-1448-498b-b6cc-71a4df78cc51,datatype,IdentifiedObject.description,ACLineSegment,xsd:string,,Violation,This constraint validates the datatype of the description.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.description-datatype,758cfb1f-3703-426a-bc1f-1801ddd9d19d,datatype,IdentifiedObject.description,ACLineSegment,xsd:string,,Violation,This constraint validates the datatype of the description.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.description-datatype,ceafce7b-5485-4cb8-9e06-c85ba137ffa9,datatype,IdentifiedObject.description,ACLineSegment,xsd:string,,Violation,This constraint validates the datatype of the description.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.description-datatype,9c2788c0-6fdb-4463-b588-8e9b93c61946,datatype,IdentifiedObject.description,ACLineSegment,xsd:string,,Violation,This constraint validates the datatype of the description.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.description-datatype,636b98c2-ed10-4b29-af38-a6078d23f6f7,datatype,IdentifiedObject.description,ACLineSegment,xsd:string,,Violation,This constraint validates the datatype of the description.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.mRID-cardinality,6ea73d81-6e69-4570-bda7-920629bbc417,min_count,IdentifiedObject.mRID,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (mRID).,"Property IdentifiedObject.mRID has 0 values, minimum required is 1"
IdentifiedObject.mRID-cardinality,fa1f9c53-7bcd-4bdb-b494-2824ba2e370a,min_count,IdentifiedObject.mRID,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (mRID).,"Property IdentifiedObject.mRID has 0 values, minimum required is 1"
IdentifiedObject.mRID-cardinality,319ab96c-2f72-41d1-9137-0c2a44e2e538,min_count,IdentifiedObject.mRID,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (mRID).,"Property IdentifiedObject.mRID has 0 values, minimum required is 1"
IdentifiedObject.name-cardinality,6ea73d81-6e69-4570-bda7-920629bbc417,min_count,IdentifiedObject.name,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (name).,"Property IdentifiedObject.name has 0 values, minimum required is 1"
IdentifiedObject.name-cardinality,fa1f9c53-7bcd-4bdb-b494-2824ba2e370a,min_count,IdentifiedObject.name,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (name).,"Property IdentifiedObject.name has 0 values, minimum required is 1"
IdentifiedObject.name-cardinality,319ab96c-2f72-41d1-9137-0c2a44e2e538,min_count,IdentifiedObject.name,ACLineSegment,1,0,Violation,This constraint validates the cardinality of the property (attribute).,Cardinality violation. Upper bound shall be 1 or missing required property (name).,"Property IdentifiedObject.name has 0 values, minimum required is 1"
IdentifiedObject.shortName-datatype,a2ca87bb-9b25-455d-8a8c-a29933a84cef,datatype,IdentifiedObject.shortName,ACLineSegment,xsd:string,,Violation,This constraint validates the datatype of the shortName.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.shortName-datatype,0617adcd-1448-498b-b6cc-71a4df78cc51,datatype,IdentifiedObject.shortName,ACLineSegment,xsd:string,,Violation,This constraint validates the datatype of the shortName.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.shortName-datatype,758cfb1f-3703-426a-bc1f-1801ddd9d19d,datatype,IdentifiedObject.shortName,ACLineSegment,xsd:string,,Violation,This constraint validates the datatype of the shortName.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.shortName-datatype,ceafce7b-5485-4cb8-9e06-c85ba137ffa9,datatype,IdentifiedObject.shortName,ACLineSegment,xsd:string,,Violation,This constraint validates the datatype of the shortName.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
IdentifiedObject.shortName-datatype,9c2788c0-6fdb-4463-b588-8e9b93c61946,datatype,IdentifiedObject.shortName,ACLineSegment,xsd:string,,Violation,This constraint validates the datatype of the shortName.,The datatype is not literal or it violates the xsd datatype.,Value '<NA>' is not a valid xsd:string
